"MovieID","numRatings","avgRating","Title","Genres","image_url","Action","Adventure","Animation","Children.s","Comedy","Crime","Documentary","Drama","Fantasy","Film.Noir","Horror","Musical","Mystery","Romance","Sci.Fi","Thriller","War","Western","MRS1","MRS2"
1620,395,3.33670886075949,"Kiss the Girls (1997)","Crime|Drama|Thriller","https://liangfgithub.github.io/MovieImages/1620.jpg?raw=true",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,42.836709,7.31852630237254
1621,85,3.28235294117647,"Soul Food (1997)","Drama","https://liangfgithub.github.io/MovieImages/1621.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.782353,7.12064977958237
1622,5,2.4,"Kicked in the Head (1997)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1622.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9,4.25806451612903
1623,128,2.2109375,"Wishmaster (1997)","Horror","https://liangfgithub.github.io/MovieImages/1623.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.010938,4.81888653869969
1624,50,2.72,"Thousand Acres, A (1997)","Drama","https://liangfgithub.github.io/MovieImages/1624.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.72,5.84375
1625,882,3.91383219954649,"Game, The (1997)","Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1625.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,92.113832,8.59873144565217
1626,81,2.51851851851852,"Fire Down Below (1997)","Action|Drama|Thriller","https://liangfgithub.github.io/MovieImages/1626.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.618519,5.45985505839416
1627,250,3.076,"U Turn (1997)","Action|Crime|Mystery","https://liangfgithub.github.io/MovieImages/1627.jpg?raw=true",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28.076,6.73487261146497
1629,109,3.01834862385321,"MatchMaker, The (1997)","Comedy|Romance","https://liangfgithub.github.io/MovieImages/1629.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.918349,6.56805889473684
1630,1,2,"Lay of the Land, The (1997)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1630.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1,2
1631,49,3.59183673469388,"Assignment, The (1997)","Thriller","https://liangfgithub.github.io/MovieImages/1631.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.491837,7.71314798007968
1632,20,2.45,"Smile Like Yours, A (1997)","Comedy|Romance","https://liangfgithub.github.io/MovieImages/1632.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.45,5.08490566037736
1633,266,3.66165413533835,"Ulee's Gold (1997)","Drama","https://liangfgithub.github.io/MovieImages/1633.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.261654,8.01946078143713
1635,507,3.80078895463511,"Ice Storm, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1635.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.500789,8.34199144155844
1636,5,2.4,"Stag (1997)","Action|Thriller","https://liangfgithub.github.io/MovieImages/1636.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9,4.25806451612903
1639,966,3.77846790890269,"Chasing Amy (1997)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1639.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100.378468,8.30231616377171
1640,84,2.53571428571429,"How to Be a Player (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1640.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.935714,5.49999938028169
1641,1199,3.87239366138449,"Full Monty, The (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1641.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123.772394,8.51074895284119
1642,74,3.05405405405405,"Indian Summer (a.k.a. Alive & Kicking) (1996)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1642.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.454054,6.6117020106383
1643,265,3.87547169811321,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1643.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30.375472,8.48760396694215
1644,475,2.63157894736842,"I Know What You Did Last Summer (1997)","Horror|Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1644.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,50.131579,5.77488461780764
1645,826,3.43583535108959,"Devil's Advocate, The (1997)","Crime|Horror|Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1645.jpg?raw=true",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,86.035835,7.54787156914894
1646,88,2.81818181818182,"Rocket Man (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1646.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.618182,6.11659232286996
1647,90,2.87777777777778,"Playing God (1997)","Crime|Thriller","https://liangfgithub.github.io/MovieImages/1647.jpg?raw=true",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11.877778,6.2478075
1648,194,3.47422680412371,"House of Yes, The (1997)","Comedy|Drama|Thriller","https://liangfgithub.github.io/MovieImages/1648.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22.874227,7.59631190368852
1649,189,3.85185185185185,"Fast, Cheap & Out of Control (1997)","Documentary","https://liangfgithub.github.io/MovieImages/1649.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.751852,8.42061020820189
1650,50,3.34,"Washington Square (1997)","Drama","https://liangfgithub.github.io/MovieImages/1650.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.34,7.17578125
1651,17,2.88235294117647,"Telling Lies in America (1997)","Drama","https://liangfgithub.github.io/MovieImages/1651.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.582353,5.92307704395605
1652,4,3.25,"Year of the Horse (1997)","Documentary","https://liangfgithub.github.io/MovieImages/1652.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.65,5.5
1653,1077,3.71123491179201,"Gattaca (1997)","Drama|Sci-Fi|Thriller","https://liangfgithub.github.io/MovieImages/1653.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,111.411235,8.15562994713411
1654,87,3.31034482758621,"FairyTale: A True Story (1997)","Children's|Drama|Fantasy","https://liangfgithub.github.io/MovieImages/1654.jpg?raw=true",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12.010345,7.18367384353741
1655,77,2.42857142857143,"Phantoms (1998)","Horror","https://liangfgithub.github.io/MovieImages/1655.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.128571,5.26086863682864
1656,14,3.21428571428571,"Swept from the Sea (1997)","Romance","https://liangfgithub.github.io/MovieImages/1656.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.614286,6.51315847368421
1657,20,3.5,"Wonderland (1997)","Documentary","https://liangfgithub.github.io/MovieImages/1657.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5,7.26415094339623
1658,116,3.17241379310345,"Life Less Ordinary, A (1997)","Romance|Thriller","https://liangfgithub.github.io/MovieImages/1658.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.772414,6.90785027986348
1659,7,2.85714285714286,"Hurricane Streets (1998)","Drama","https://liangfgithub.github.io/MovieImages/1659.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.557143,5.36585392682927
1660,179,3.56983240223464,"Eve's Bayou (1997)","Drama","https://liangfgithub.github.io/MovieImages/1660.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.469832,7.80133097447281
1661,88,3.19318181818182,"Switchback (1997)","Thriller","https://liangfgithub.github.io/MovieImages/1661.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.993182,6.93049366816144
1662,20,2.65,"Gang Related (1997)","Crime","https://liangfgithub.github.io/MovieImages/1662.jpg?raw=true",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.65,5.5
1663,740,3.83918918918919,"Stripes (1981)","Comedy","https://liangfgithub.github.io/MovieImages/1663.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.839189,8.43254140852671
1664,5,4.2,"Nénette et Boni (1996)","Drama","https://liangfgithub.github.io/MovieImages/1664.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7,7.45161290322581
1665,200,2.685,"Bean (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1665.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.685,5.87176938369781
1666,20,2.6,"Hugo Pool (1997)","Romance","https://liangfgithub.github.io/MovieImages/1666.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,5.39622641509434
1667,113,2.7787610619469,"Mad City (1997)","Action|Drama","https://liangfgithub.github.io/MovieImages/1667.jpg?raw=true",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.078761,6.04903664273205
1668,39,2.53846153846154,"One Night Stand (1997)","Drama","https://liangfgithub.github.io/MovieImages/1668.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.438462,5.41791143283582
1669,37,3.45945945945946,"Tango Lesson, The (1997)","Romance","https://liangfgithub.github.io/MovieImages/1669.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.159459,7.37172676963351
1670,82,3.5,"Welcome To Sarajevo (1997)","Drama|War","https://liangfgithub.github.io/MovieImages/1670.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.7,7.58894230769231
1671,22,3.18181818181818,"Deceiver (1997)","Crime","https://liangfgithub.github.io/MovieImages/1671.jpg?raw=true",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.381818,6.63793065517241
1672,321,3.57009345794393,"Rainmaker, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1672.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.670093,7.82495244134078
1673,1128,3.76950354609929,"Boogie Nights (1997)","Drama","https://liangfgithub.github.io/MovieImages/1673.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116.569504,8.28409593198725
1674,1046,3.9961759082218,"Witness (1985)","Drama|Romance|Thriller","https://liangfgithub.github.io/MovieImages/1674.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,108.596176,8.78151280672269
1675,11,3.09090909090909,"Incognito (1997)","Crime|Thriller","https://liangfgithub.github.io/MovieImages/1675.jpg?raw=true",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.190909,6.13114736065574
1676,1163,3.13327601031814,"Starship Troopers (1997)","Action|Adventure|Sci-Fi|War","https://liangfgithub.github.io/MovieImages/1676.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,119.433276,6.88610202164577
1677,37,2.75675675675676,"Critical Care (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1677.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.456757,5.87434606806283
1678,474,3.82911392405063,"Joy Luck Club, The (1993)","Drama","https://liangfgithub.github.io/MovieImages/1678.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.229114,8.40277794444445
1679,24,1.95833333333333,"Chairman of the Board (1998)","Comedy","https://liangfgithub.github.io/MovieImages/1679.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.358333,4.10317390476191
1680,464,3.79094827586207,"Sliding Doors (1998)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1680.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50.190948,8.31857205159071
1681,134,2.17910447761194,"Mortal Kombat: Annihilation (1997)","Action|Adventure","https://liangfgithub.github.io/MovieImages/1681.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.579104,4.75147824852071
1682,1005,3.86169154228856,"Truman Show, The (1998)","Drama","https://liangfgithub.github.io/MovieImages/1682.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104.361692,8.48559035181872
1683,218,3.76146788990826,"Wings of the Dove, The (1997)","Drama|Romance|Thriller","https://liangfgithub.github.io/MovieImages/1683.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,25.561468,8.22992724817518
1684,58,3.72413793103448,"Mrs. Dalloway (1997)","Romance","https://liangfgithub.github.io/MovieImages/1684.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.524138,8.02702717567568
1685,6,3.5,"I Love You, I Love You Not (1996)","Romance","https://liangfgithub.github.io/MovieImages/1685.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1,6.41666666666667
1686,109,3.15596330275229,"Red Corner (1997)","Crime|Thriller","https://liangfgithub.github.io/MovieImages/1686.jpg?raw=true",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.055963,6.86751295281307
1687,337,3.07715133531157,"Jackal, The (1997)","Action|Thriller","https://liangfgithub.github.io/MovieImages/1687.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.777151,6.74571186102898
1688,304,3.50328947368421,"Anastasia (1997)","Animation|Children's|Musical","https://liangfgithub.github.io/MovieImages/1688.jpg?raw=true",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.903289,7.67693212057667
1689,252,3.1547619047619,"Man Who Knew Too Little, The (1997)","Comedy|Mystery","https://liangfgithub.github.io/MovieImages/1689.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28.354762,6.90758314691943
1690,779,2.9589216944801,"Alien: Resurrection (1997)","Action|Horror|Sci-Fi","https://liangfgithub.github.io/MovieImages/1690.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80.858922,6.4996161543194
1692,20,2.55,"Alien Escape (1995)","Horror|Sci-Fi","https://liangfgithub.github.io/MovieImages/1692.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.55,5.29245283018868
1693,351,3.71794871794872,"Amistad (1997)","Drama","https://liangfgithub.github.io/MovieImages/1693.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.817949,8.15161901703578
1694,471,3.72611464968153,"Apostle, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1694.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.826115,8.17662084498094
1695,32,3.6875,"Artemisia (1997)","Drama","https://liangfgithub.github.io/MovieImages/1695.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8875,7.81927710843374
1696,28,3.57142857142857,"Bent (1997)","Drama|War","https://liangfgithub.github.io/MovieImages/1696.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.371429,7.53424747945206
1699,155,3.50322580645161,"Butcher Boy, The (1998)","Drama","https://liangfgithub.github.io/MovieImages/1699.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.003226,7.64788774647887
1701,284,3.41549295774648,"Deconstructing Harry (1997)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1701.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,31.815493,7.48246853576438
1702,302,2.55298013245033,"Flubber (1997)","Children's|Comedy|Fantasy","https://liangfgithub.github.io/MovieImages/1702.jpg?raw=true",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32.75298,5.59432688654354
1703,62,2.93548387096774,"For Richer or Poorer (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1703.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.135484,6.3354433164557
1704,1548,4.17635658914729,"Good Will Hunting (1997)","Drama","https://liangfgithub.github.io/MovieImages/1704.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158.976357,9.18086844771495
1707,154,1.87662337662338,"Home Alone 3 (1997)","Children's|Comedy","https://liangfgithub.github.io/MovieImages/1707.jpg?raw=true",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.276623,4.09664866237113
1709,1,2,"Legal Deceit (1997)","Thriller","https://liangfgithub.github.io/MovieImages/1709.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1,2
1711,628,3.2531847133758,"Midnight in the Garden of Good and Evil (1997)","Comedy|Crime|Drama|Mystery","https://liangfgithub.github.io/MovieImages/1711.jpg?raw=true",0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,66.053185,7.14335727272727
1713,231,3.04329004329004,"Mouse Hunt (1997)","Children's|Comedy","https://liangfgithub.github.io/MovieImages/1713.jpg?raw=true",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.14329,6.66063728682171
1714,1,2,"Never Met Picasso (1996)","Romance","https://liangfgithub.github.io/MovieImages/1714.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1,2
1715,13,3,"Office Killer (1997)","Thriller","https://liangfgithub.github.io/MovieImages/1715.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,6.04225352112676
1717,455,2.97582417582418,"Scream 2 (1997)","Horror|Thriller","https://liangfgithub.github.io/MovieImages/1717.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,48.475824,6.52959189829022
1718,7,2.57142857142857,"Stranger in the House (1997)","Thriller","https://liangfgithub.github.io/MovieImages/1718.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.271429,4.82926909756098
1719,381,4.04461942257218,"Sweet Hereafter, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1719.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.144619,8.87022408634223
1720,7,1.28571428571429,"Time Tracers (1995)","Action|Adventure|Sci-Fi","https://liangfgithub.github.io/MovieImages/1720.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.985714,2.4146336097561
1721,1546,3.58344113842173,"Titanic (1997)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1721.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,158.183441,7.87745574534643
1722,862,3.44199535962877,"Tomorrow Never Dies (1997)","Action|Romance|Thriller","https://liangfgithub.github.io/MovieImages/1722.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,89.641995,7.56186204587581
1724,1,3,"Full Speed (1996)","Drama","https://liangfgithub.github.io/MovieImages/1724.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1,3
1725,23,3.73913043478261,"Education of Little Tree, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1725.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.03913,7.81818090909091
1726,137,2.77372262773723,"Postman, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1726.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.473723,6.04920486396527
1727,210,3.22857142857143,"Horse Whisperer, The (1998)","Drama","https://liangfgithub.github.io/MovieImages/1727.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.228571,7.0624990625
1728,22,3.31818181818182,"Winter Guest, The (1997)","Drama","https://liangfgithub.github.io/MovieImages/1728.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.518182,6.9224141724138
1729,724,3.68922651933702,"Jackie Brown (1997)","Crime|Drama","https://liangfgithub.github.io/MovieImages/1729.jpg?raw=true",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,76.089227,8.10286923000552
1730,176,3.72727272727273,"Kundun (1997)","Drama","https://liangfgithub.github.io/MovieImages/1730.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.327273,8.14447012189616
1731,64,1.875,"Mr. Magoo (1997)","Comedy","https://liangfgithub.github.io/MovieImages/1731.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.275,4.04907975460123
1732,1097,3.7383773928897,"Big Lebowski, The (1998)","Comedy|Crime|Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1732.jpg?raw=true",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,113.438377,8.21544258951011
1733,82,3.10975609756098,"Afterglow (1997)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1733.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.309756,6.74278825
1734,201,3.82587064676617,"My Life in Pink (Ma vie en rose) (1997)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1734.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23.925871,8.36696417507418
1735,263,3.20152091254753,"Great Expectations (1998)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1735.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29.501521,7.01135522558668
1739,47,1.36170212765957,"3 Ninjas: High Noon On Mega Mountain (1998)","Action|Children's","https://liangfgithub.github.io/MovieImages/1739.jpg?raw=true",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.061702,2.92116155186722
1741,5,4,"Midaq Alley (Callejón de los milagros, El) (1995)","Drama","https://liangfgithub.github.io/MovieImages/1741.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,7.09677419354839
1743,11,3.90909090909091,"Arguing the World (1996)","Documentary","https://liangfgithub.github.io/MovieImages/1743.jpg?raw=true",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.009091,7.75409854098361
1744,77,2.67532467532468,"Firestorm (1998)","Action|Adventure|Thriller","https://liangfgithub.github.io/MovieImages/1744.jpg?raw=true",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.375325,5.79539712276215
1746,55,2.76363636363636,"Senseless (1998)","Comedy","https://liangfgithub.github.io/MovieImages/1746.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.263636,5.95017715302491
1747,907,3.48952590959206,"Wag the Dog (1997)","Comedy|Drama","https://liangfgithub.github.io/MovieImages/1747.jpg?raw=true",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.189526,7.66681367584233
1748,874,3.82265446224256,"Dark City (1998)","Film-Noir|Sci-Fi|Thriller","https://liangfgithub.github.io/MovieImages/1748.jpg?raw=true",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,91.222654,8.39830794241316
1749,10,3.4,"Leading Man, The (1996)","Romance","https://liangfgithub.github.io/MovieImages/1749.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,6.67857142857143
1750,63,2.19047619047619,"Star Kid (1997)","Adventure|Children's|Fantasy|Sci-Fi","https://liangfgithub.github.io/MovieImages/1750.jpg?raw=true",0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.490476,4.72897155140187
1752,206,2.65533980582524,"Hard Rain (1998)","Action|Thriller","https://liangfgithub.github.io/MovieImages/1752.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.25534,5.80791548262548
1753,198,3.2020202020202,"Half Baked (1998)","Comedy","https://liangfgithub.github.io/MovieImages/1753.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.00202,7.00200759036145
1754,388,3.38659793814433,"Fallen (1998)","Action|Mystery|Thriller","https://liangfgithub.github.io/MovieImages/1754.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42.186598,7.42754381500514
1755,30,3.53333333333333,"Shooting Fish (1997)","Romance","https://liangfgithub.github.io/MovieImages/1755.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.533333,7.47435826923077
1756,51,2.54901960784314,"Prophecy II, The (1998)","Horror","https://liangfgithub.github.io/MovieImages/1756.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.64902,5.47892804597701
1758,100,3.65,"Dangerous Beauty (1998)","Drama","https://liangfgithub.github.io/MovieImages/1758.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.65,7.93478260869565
1759,51,3.98039215686275,"Four Days in September (1997)","Drama","https://liangfgithub.github.io/MovieImages/1759.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.080392,8.5555552183908
1760,190,1.87368421052632,"Spice World (1997)","Comedy|Musical","https://liangfgithub.github.io/MovieImages/1760.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20.873684,4.09623384937239
1762,227,2.73568281938326,"Deep Rising (1998)","Action|Horror|Sci-Fi","https://liangfgithub.github.io/MovieImages/1762.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.435683,5.9868540324277
1764,1,3,"Tainted (1998)","Comedy|Thriller","https://liangfgithub.github.io/MovieImages/1764.jpg?raw=true",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1,3
1767,26,3,"Music From Another Room (1998)","Drama|Romance","https://liangfgithub.github.io/MovieImages/1767.jpg?raw=true",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.6,6.30882352941176
1769,319,3.13793103448276,"Replacement Killers, The (1998)","Action|Thriller","https://liangfgithub.github.io/MovieImages/1769.jpg?raw=true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.037931,6.87757643910056
1770,19,3.47368421052632,"B. Monkey (1998)","Romance|Thriller","https://liangfgithub.github.io/MovieImages/1770.jpg?raw=true",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.373684,7.18811837623763
